0,2,3,1,0
0,1,2,3,0
#
# ------------------------------- 
# Level: 24
distance=14
# Gameboard: 
6,6,4,6,6
6,4,6,4,6
6,4,6,4,6
4,6,4,6,4
6,4,6,4,6
6,4,6,4,6
6,4,6,4,6
# Correct Panel: 
0,0,6,0,0
0,6,0,6,0
0,6,0,6,0
6,0,6,0,6
0,6,0,6,0
0,6,0,6,0
0,6,0,6,0
#
# ------------------------------- 
# Level: 25
distance=32
# Gameboard: 
5,5,6,6,6
6,5,6,6,6
6,5,6,5,5
6,5,6,5,5
6,5,6,6,5
6,5,5,6,5
6,6,5,5,5
# Correct Panel: 
6,6,0,0,0
0,6,0,0,0
0,6,0,6,6
0,6,0,6,6
0,6,0,0,6
0,6,6,0,6
0,0,6,6,6
#
# ------------------------------- 
# Level: 26
distance=27
# Gameboard: 
6,2,6,2,6
2,6,2,6,2
6,2,2,6,2
2,2,6,6,2
2,6,2,6,6
6,2,6,6,2
6,6,6,2,2
# Correct Panel: 
2,0,2,0,2
0,2,0,2,0
2,0,0,2,0
0,0,2,0,0
0,2,0,2,2
2,0,2,2,0
2,2,2,0,0
#
# ------------------------------- 
# Level: 27
distance=27
# Gameboard: 
1,5,3,1,1
5,1,3,1,3
5,1,1,5,3
3,3,5,5,3
3,1,5,1,3
1,1,3,1,1
1,3,3,5,1
# Correct Panel: 
5,0,0,3,3
0,5,0,3,0
0,5,5,3,0
0,0,3,3,0
0,3,3,5,0
3,3,0,5,5
3,0,0,0,5
#
# ------------------------------- 
# Level: 28
distance=15
# Gameboard: 
1,2,1,2,1
2,1,1,1,2
1,2,1,2,1
1,2,2,2,1
1,2,1,2,1
1,2,1,2,1
2,1,1,1,2
# Correct Panel: 
0,1,0,1,0
1,0,0,0,1
0,1,0,1,0
0,1,1,1,0
0,1,0,1,0
0,1,0,1,0
1,0,0,0,1
#
# ------------------------------- 
# Level: 29
distance=49
# Gameboard: 
5,2,3,4,6
5,2,4,4,6
5,2,4,4,6
5,2,5,6,6
5,6,6,6,6
5,6,3,3,6
4,4,3,3,2
# Correct Panel: 
2,5,0,0,4
2,5,0,0,4
2,5,0,0,4
2,5,4,4,4
2,5,3,3,3
0,5,0,0,3
0,5,0,0,3
#
# ------------------------------- 
# Level: 30
distance=29
# Gameboard: 
2,2,1,2,2
6,6,6,6,6
6,6,6,6,6
2,6,6,6,2
6,6,6,6,6
6,6,6,6,6
2,2,1,2,2
# Correct Panel: 
0,0,6,0,0
0,0,2,0,0
0,0,2,0,0
1,2,2,2,1
0,0,2,0,0
0,0,2,0,0
0,0,6,0,0
#

